source,target,relation,evidence_doc_id,weight
CASE-2025-0224,CROP-01,ofCrop,DOC-CASE-056,1.0
CASE-2025-0224,REG-04,observedIn,DOC-CASE-056,1.0
CASE-2025-0224,DIS-07,diagnosedAs,DOC-CASE-056,1.0
CASE-2025-0224,DOC-CASE-056,evidenceFrom,DOC-CASE-056,1.0
CASE-2025-0224,SYM-01,hasObservedSymptom,DOC-CASE-056,1.0
CASE-2025-0224,SYM-14,hasObservedSymptom,DOC-CASE-056,1.0
CASE-2025-0225,CROP-01,ofCrop,DOC-CASE-057,1.0
CASE-2025-0225,REG-05,observedIn,DOC-CASE-057,1.0
CASE-2025-0225,DIS-03,diagnosedAs,DOC-CASE-057,1.0
CASE-2025-0225,DOC-CASE-057,evidenceFrom,DOC-CASE-057,1.0
CASE-2025-0225,SYM-06,hasObservedSymptom,DOC-CASE-057,1.0
CASE-2025-0225,SYM-07,hasObservedSymptom,DOC-CASE-057,1.0
CASE-2025-0225,SYM-03,hasObservedSymptom,DOC-CASE-057,1.0
CASE-2025-0226,CROP-01,ofCrop,DOC-CASE-057,1.0
CASE-2025-0226,REG-01,observedIn,DOC-CASE-057,1.0
CASE-2025-0226,DIS-02,diagnosedAs,DOC-CASE-057,1.0
CASE-2025-0226,DOC-CASE-057,evidenceFrom,DOC-CASE-057,1.0
CASE-2025-0226,SYM-05,hasObservedSymptom,DOC-CASE-057,1.0
CASE-2025-0226,SYM-03,hasObservedSymptom,DOC-CASE-057,1.0
CASE-2025-0227,CROP-01,ofCrop,DOC-CASE-057,1.0
CASE-2025-0227,REG-02,observedIn,DOC-CASE-057,1.0
CASE-2025-0227,DIS-07,diagnosedAs,DOC-CASE-057,1.0
CASE-2025-0227,DOC-CASE-057,evidenceFrom,DOC-CASE-057,1.0
CASE-2025-0227,SYM-01,hasObservedSymptom,DOC-CASE-057,1.0
CASE-2025-0227,SYM-14,hasObservedSymptom,DOC-CASE-057,1.0
CASE-2025-0228,CROP-01,ofCrop,DOC-CASE-057,1.0
CASE-2025-0228,REG-03,observedIn,DOC-CASE-057,1.0
CASE-2025-0228,DIS-03,diagnosedAs,DOC-CASE-057,1.0
CASE-2025-0228,DOC-CASE-057,evidenceFrom,DOC-CASE-057,1.0
CASE-2025-0228,SYM-06,hasObservedSymptom,DOC-CASE-057,1.0
CASE-2025-0228,SYM-07,hasObservedSymptom,DOC-CASE-057,1.0
CASE-2025-0229,CROP-01,ofCrop,DOC-CASE-058,1.0
CASE-2025-0229,REG-04,observedIn,DOC-CASE-058,1.0
CASE-2025-0229,DIS-07,diagnosedAs,DOC-CASE-058,1.0
CASE-2025-0229,DOC-CASE-058,evidenceFrom,DOC-CASE-058,1.0
CASE-2025-0229,SYM-01,hasObservedSymptom,DOC-CASE-058,1.0
CASE-2025-0229,SYM-14,hasObservedSymptom,DOC-CASE-058,1.0
CASE-2025-0229,SYM-03,hasObservedSymptom,DOC-CASE-058,1.0
CASE-2025-0230,CROP-01,ofCrop,DOC-CASE-058,1.0
CASE-2025-0230,REG-05,observedIn,DOC-CASE-058,1.0
CASE-2025-0230,DIS-03,diagnosedAs,DOC-CASE-058,1.0
CASE-2025-0230,DOC-CASE-058,evidenceFrom,DOC-CASE-058,1.0
CASE-2025-0230,SYM-06,hasObservedSymptom,DOC-CASE-058,1.0
CASE-2025-0230,SYM-07,hasObservedSymptom,DOC-CASE-058,1.0
CASE-2025-0231,CROP-01,ofCrop,DOC-CASE-058,1.0
CASE-2025-0231,REG-01,observedIn,DOC-CASE-058,1.0
CASE-2025-0231,DIS-03,diagnosedAs,DOC-CASE-058,1.0
CASE-2025-0231,DOC-CASE-058,evidenceFrom,DOC-CASE-058,1.0
CASE-2025-0231,SYM-06,hasObservedSymptom,DOC-CASE-058,1.0
CASE-2025-0231,SYM-07,hasObservedSymptom,DOC-CASE-058,1.0
CASE-2025-0232,CROP-01,ofCrop,DOC-CASE-058,1.0
CASE-2025-0232,REG-02,observedIn,DOC-CASE-058,1.0
CASE-2025-0232,DIS-07,diagnosedAs,DOC-CASE-058,1.0
CASE-2025-0232,DOC-CASE-058,evidenceFrom,DOC-CASE-058,1.0
CASE-2025-0232,SYM-01,hasObservedSymptom,DOC-CASE-058,1.0
CASE-2025-0232,SYM-14,hasObservedSymptom,DOC-CASE-058,1.0
CASE-2025-0233,CROP-01,ofCrop,DOC-CASE-059,1.0
CASE-2025-0233,REG-03,observedIn,DOC-CASE-059,1.0
CASE-2025-0233,DIS-03,diagnosedAs,DOC-CASE-059,1.0
CASE-2025-0233,DOC-CASE-059,evidenceFrom,DOC-CASE-059,1.0
CASE-2025-0233,SYM-06,hasObservedSymptom,DOC-CASE-059,1.0
CASE-2025-0233,SYM-07,hasObservedSymptom,DOC-CASE-059,1.0
CASE-2025-0233,SYM-03,hasObservedSymptom,DOC-CASE-059,1.0
CASE-2025-0234,CROP-01,ofCrop,DOC-CASE-059,1.0
CASE-2025-0234,REG-04,observedIn,DOC-CASE-059,1.0
CASE-2025-0234,DIS-07,diagnosedAs,DOC-CASE-059,1.0
CASE-2025-0234,DOC-CASE-059,evidenceFrom,DOC-CASE-059,1.0
CASE-2025-0234,SYM-01,hasObservedSymptom,DOC-CASE-059,1.0
CASE-2025-0234,SYM-14,hasObservedSymptom,DOC-CASE-059,1.0
CASE-2025-0235,CROP-01,ofCrop,DOC-CASE-059,1.0
CASE-2025-0235,REG-05,observedIn,DOC-CASE-059,1.0
CASE-2025-0235,DIS-03,diagnosedAs,DOC-CASE-059,1.0
CASE-2025-0235,DOC-CASE-059,evidenceFrom,DOC-CASE-059,1.0
CASE-2025-0235,SYM-06,hasObservedSymptom,DOC-CASE-059,1.0
CASE-2025-0235,SYM-07,hasObservedSymptom,DOC-CASE-059,1.0
CASE-2025-0236,CROP-01,ofCrop,DOC-CASE-059,1.0
CASE-2025-0236,REG-01,observedIn,DOC-CASE-059,1.0
CASE-2025-0236,DIS-03,diagnosedAs,DOC-CASE-059,1.0
CASE-2025-0236,DOC-CASE-059,evidenceFrom,DOC-CASE-059,1.0
CASE-2025-0236,SYM-06,hasObservedSymptom,DOC-CASE-059,1.0
CASE-2025-0236,SYM-07,hasObservedSymptom,DOC-CASE-059,1.0
CASE-2025-0237,CROP-01,ofCrop,DOC-CASE-060,1.0
CASE-2025-0237,REG-02,observedIn,DOC-CASE-060,1.0
CASE-2025-0237,DIS-07,diagnosedAs,DOC-CASE-060,1.0
CASE-2025-0237,DOC-CASE-060,evidenceFrom,DOC-CASE-060,1.0
CASE-2025-0237,SYM-01,hasObservedSymptom,DOC-CASE-060,1.0
CASE-2025-0237,SYM-14,hasObservedSymptom,DOC-CASE-060,1.0
CASE-2025-0237,SYM-03,hasObservedSymptom,DOC-CASE-060,1.0
CASE-2025-0238,CROP-01,ofCrop,DOC-CASE-060,1.0
CASE-2025-0238,REG-03,observedIn,DOC-CASE-060,1.0
CASE-2025-0238,DIS-03,diagnosedAs,DOC-CASE-060,1.0
CASE-2025-0238,DOC-CASE-060,evidenceFrom,DOC-CASE-060,1.0
CASE-2025-0238,SYM-06,hasObservedSymptom,DOC-CASE-060,1.0
CASE-2025-0238,SYM-07,hasObservedSymptom,DOC-CASE-060,1.0
CASE-2025-0239,CROP-01,ofCrop,DOC-CASE-060,1.0
CASE-2025-0239,REG-04,observedIn,DOC-CASE-060,1.0
CASE-2025-0239,DIS-07,diagnosedAs,DOC-CASE-060,1.0
CASE-2025-0239,DOC-CASE-060,evidenceFrom,DOC-CASE-060,1.0
CASE-2025-0239,SYM-01,hasObservedSymptom,DOC-CASE-060,1.0
CASE-2025-0239,SYM-14,hasObservedSymptom,DOC-CASE-060,1.0
CASE-2025-0240,CROP-01,ofCrop,DOC-CASE-060,1.0
CASE-2025-0240,REG-05,observedIn,DOC-CASE-060,1.0
CASE-2025-0240,DIS-03,diagnosedAs,DOC-CASE-060,1.0
CASE-2025-0240,DOC-CASE-060,evidenceFrom,DOC-CASE-060,1.0
CASE-2025-0240,SYM-06,hasObservedSymptom,DOC-CASE-060,1.0
CASE-2025-0240,SYM-07,hasObservedSymptom,DOC-CASE-060,1.0
