id,label,type,name,description
CASE-2025-0090,CASE-2025-0090,DiseaseCase,CASE-2025-0090,2025-09-20在溧水区记录一例大豆叶部或根茎异常。现场观察为褐色近圆形病斑，并伴有病斑边缘颜色较深，病情评定为中度。记录时温度24.0℃、相对湿度82%。教学标注诊断为大豆褐斑病。
CASE-2025-0091,CASE-2025-0091,DiseaseCase,CASE-2025-0091,2025-08-15在六合区记录一例大豆叶部或根茎异常。现场观察为棕褐色近圆斑，并伴有同心环纹，病情评定为较重。记录时温度27.5℃、相对湿度88%。教学标注诊断为大豆靶斑病。
CASE-2025-0092,CASE-2025-0092,DiseaseCase,CASE-2025-0092,2025-05-25在浦口区记录一例大豆叶部或根茎异常。现场观察为近地面茎部变暗，并伴有根系腐烂萎蔫，病情评定为轻度。记录时温度24.2℃、相对湿度93%。教学标注诊断为大豆疫霉根腐病。
CASE-2025-0093,CASE-2025-0093,DiseaseCase,CASE-2025-0093,2025-05-07在高淳区记录一例大豆叶部或根茎异常。现场观察为叶面淡黄斑，并伴有叶背霉层，并伴有叶色变黄，病情评定为中度。记录时温度23.8℃、相对湿度90%。教学标注诊断为大豆霜霉病。
CASE-2025-0094,CASE-2025-0094,DiseaseCase,CASE-2025-0094,2025-05-17在江宁区记录一例大豆叶部或根茎异常。现场观察为茎基部褐变，并伴有植株萎蔫，病情评定为中度。记录时温度23.2℃、相对湿度89%。教学标注诊断为大豆疫霉根腐病。
CASE-2025-0095,CASE-2025-0095,DiseaseCase,CASE-2025-0095,2025-05-27在溧水区记录一例大豆叶部或根茎异常。现场观察为叶面黄斑，并伴有叶背灰白霉层，病情评定为较重。记录时温度22.8℃、相对湿度95%。教学标注诊断为大豆霜霉病。
CASE-2025-0096,CASE-2025-0096,DiseaseCase,CASE-2025-0096,2025-09-22在六合区记录一例大豆叶部或根茎异常。现场观察为褐色近圆形病斑，并伴有靶纹，病情评定为轻度。记录时温度24.2℃、相对湿度87%。教学标注诊断为大豆靶斑病。
CASE-2025-0097,CASE-2025-0097,DiseaseCase,CASE-2025-0097,2025-06-04在浦口区记录一例大豆叶部或根茎异常。现场观察为茎基部褐变，并伴有植株萎蔫，病情评定为中度。记录时温度24.8℃、相对湿度92%。教学标注诊断为大豆疫霉根腐病。
CASE-2025-0098,CASE-2025-0098,DiseaseCase,CASE-2025-0098,2025-06-14在高淳区记录一例大豆叶部或根茎异常。现场观察为叶面黄斑，并伴有叶背灰白霉层，病情评定为中度。记录时温度27.5℃、相对湿度89%。教学标注诊断为大豆霜霉病。
CASE-2025-0099,CASE-2025-0099,DiseaseCase,CASE-2025-0099,2025-06-24在江宁区记录一例大豆叶部或根茎异常。现场观察为茎基部暗褐变，并伴有根腐，病情评定为较重。记录时温度27.0℃、相对湿度88%。教学标注诊断为大豆疫霉根腐病。
CASE-2025-0100,CASE-2025-0100,DiseaseCase,CASE-2025-0100,2025-06-06在溧水区记录一例大豆叶部或根茎异常。现场观察为叶片淡黄色斑块，并伴有灰白色霉状物，病情评定为轻度。记录时温度26.5℃、相对湿度94%。教学标注诊断为大豆霜霉病。
CASE-2025-0101,CASE-2025-0101,DiseaseCase,CASE-2025-0101,2025-05-01在六合区记录一例大豆叶部或根茎异常。现场观察为紫褐色斑缘，并伴有叶片黄化，病情评定为中度。记录时温度23.0℃、相对湿度83%。教学标注诊断为大豆灰斑病。
CASE-2025-0102,CASE-2025-0102,DiseaseCase,CASE-2025-0102,2025-07-11在浦口区记录一例大豆叶部或根茎异常。现场观察为茎基部暗褐变，并伴有根腐，病情评定为中度。记录时温度27.5℃、相对湿度91%。教学标注诊断为大豆疫霉根腐病。
CASE-2025-0103,CASE-2025-0103,DiseaseCase,CASE-2025-0103,2025-07-21在高淳区记录一例大豆叶部或根茎异常。现场观察为叶片淡黄色斑块，并伴有灰白色霉状物，病情评定为较重。记录时温度27.0℃、相对湿度88%。教学标注诊断为大豆霜霉病。
CASE-2025-0104,CASE-2025-0104,DiseaseCase,CASE-2025-0104,2025-07-03在江宁区记录一例大豆叶部或根茎异常。现场观察为近地面茎部变暗，并伴有根系腐烂萎蔫，病情评定为轻度。记录时温度26.5℃、相对湿度96%。教学标注诊断为大豆疫霉根腐病。
CASE-2025-0105,CASE-2025-0105,DiseaseCase,CASE-2025-0105,2025-07-13在溧水区记录一例大豆叶部或根茎异常。现场观察为叶面淡黄斑，并伴有叶背霉层，并伴有叶色变黄，病情评定为中度。记录时温度29.2℃、相对湿度93%。教学标注诊断为大豆霜霉病。
CASE-2025-0106,CASE-2025-0106,DiseaseCase,CASE-2025-0106,2025-06-08在六合区记录一例大豆叶部或根茎异常。现场观察为灰白斑心，并伴有叶色变黄，病情评定为中度。记录时温度26.8℃、相对湿度82%。教学标注诊断为大豆灰斑病。
CASE-2025-0107,CASE-2025-0107,DiseaseCase,CASE-2025-0107,2025-08-18在浦口区记录一例大豆叶部或根茎异常。现场观察为近地面茎部变暗，并伴有根系腐烂萎蔫，病情评定为较重。记录时温度29.2℃、相对湿度90%。教学标注诊断为大豆疫霉根腐病。
CASE-2025-0108,CASE-2025-0108,DiseaseCase,CASE-2025-0108,2025-08-28在高淳区记录一例大豆叶部或根茎异常。现场观察为叶面淡黄斑，并伴有叶背霉层，病情评定为轻度。记录时温度28.8℃、相对湿度87%。教学标注诊断为大豆霜霉病。
CASE-2025-0109,CASE-2025-0109,DiseaseCase,CASE-2025-0109,2025-08-10在江宁区记录一例大豆叶部或根茎异常。现场观察为茎基部褐变，并伴有植株萎蔫，病情评定为中度。记录时温度28.2℃、相对湿度95%。教学标注诊断为大豆疫霉根腐病。
CASE-2025-0110,CASE-2025-0110,DiseaseCase,CASE-2025-0110,2025-08-20在溧水区记录一例大豆叶部或根茎异常。现场观察为叶面黄斑，并伴有叶背灰白霉层，病情评定为中度。记录时温度27.8℃、相对湿度92%。教学标注诊断为大豆霜霉病。
CASE-2025-0111,CASE-2025-0111,DiseaseCase,CASE-2025-0111,2025-08-15在六合区记录一例大豆叶部或根茎异常。现场观察为角斑水渍状，并伴有黄绿色晕圈，病情评定为较重。记录时温度30.5℃、相对湿度88%。教学标注诊断为大豆细菌性斑点病。
CASE-2025-0112,CASE-2025-0112,DiseaseCase,CASE-2025-0112,2025-09-25在浦口区记录一例大豆叶部或根茎异常。现场观察为茎基部褐变，并伴有植株萎蔫，病情评定为轻度。记录时温度26.0℃、相对湿度89%。教学标注诊断为大豆疫霉根腐病。
CASE-2025-0113,CASE-2025-0113,DiseaseCase,CASE-2025-0113,2025-09-07在高淳区记录一例大豆叶部或根茎异常。现场观察为叶面黄斑，并伴有叶背灰白霉层，并伴有叶片发黄，病情评定为中度。记录时温度25.5℃、相对湿度95%。教学标注诊断为大豆霜霉病。
CASE-2025-0114,CASE-2025-0114,DiseaseCase,CASE-2025-0114,2025-09-17在江宁区记录一例大豆叶部或根茎异常。现场观察为茎基部暗褐变，并伴有根腐，病情评定为中度。记录时温度25.0℃、相对湿度94%。教学标注诊断为大豆疫霉根腐病。
CASE-2025-0115,CASE-2025-0115,DiseaseCase,CASE-2025-0115,2025-09-27在溧水区记录一例大豆叶部或根茎异常。现场观察为叶片淡黄色斑块，并伴有灰白色霉状物，病情评定为较重。记录时温度24.5℃、相对湿度91%。教学标注诊断为大豆霜霉病。
CASE-2025-0116,CASE-2025-0116,DiseaseCase,CASE-2025-0116,2025-09-22在六合区记录一例大豆叶部或根茎异常。现场观察为受叶脉限制的角形斑，并伴有黄色晕圈，病情评定为轻度。记录时温度24.0℃、相对湿度87%。教学标注诊断为大豆细菌性斑点病。
CASE-2025-0117,CASE-2025-0117,DiseaseCase,CASE-2025-0117,2025-05-04在浦口区记录一例大豆叶部或根茎异常。现场观察为角斑水渍状，并伴有黄绿色晕圈，并伴有叶色变黄，病情评定为中度。记录时温度21.5℃、相对湿度85%。教学标注诊断为大豆细菌性斑点病。
CASE-2025-0118,CASE-2025-0118,DiseaseCase,CASE-2025-0118,2025-05-14在高淳区记录一例大豆叶部或根茎异常。现场观察为棕褐色近圆斑，并伴有同心环纹，病情评定为中度。记录时温度24.2℃、相对湿度88%。教学标注诊断为大豆靶斑病。
CASE-2025-0119,CASE-2025-0119,DiseaseCase,CASE-2025-0119,2025-05-24在江宁区记录一例大豆叶部或根茎异常。现场观察为受叶脉限制的角形斑，并伴有黄色晕圈，病情评定为较重。记录时温度23.8℃、相对湿度90%。教学标注诊断为大豆细菌性斑点病。
CASE-2025-0120,CASE-2025-0120,DiseaseCase,CASE-2025-0120,2025-05-06在溧水区记录一例大豆叶部或根茎异常。现场观察为褐色近圆形病斑，并伴有靶纹，病情评定为轻度。记录时温度23.2℃、相对湿度84%。教学标注诊断为大豆靶斑病。
CASE-2025-0121,CASE-2025-0121,DiseaseCase,CASE-2025-0121,2025-05-01在六合区记录一例大豆叶部或根茎异常。现场观察为凹陷坏死斑，并伴有豆荚条形病斑，并伴有叶片黄化，病情评定为中度。记录时温度22.8℃、相对湿度85%。教学标注诊断为大豆炭疽病。
CASE-2025-0122,CASE-2025-0122,DiseaseCase,CASE-2025-0122,2025-06-11在浦口区记录一例大豆叶部或根茎异常。现场观察为受叶脉限制的角形斑，并伴有黄色晕圈，病情评定为中度。记录时温度25.2℃、相对湿度93%。教学标注诊断为大豆细菌性斑点病。
CASE-2025-0123,CASE-2025-0123,DiseaseCase,CASE-2025-0123,2025-06-21在高淳区记录一例大豆叶部或根茎异常。现场观察为褐色近圆形病斑，并伴有靶纹，病情评定为较重。记录时温度24.8℃、相对湿度87%。教学标注诊断为大豆靶斑病。
CASE-2025-0124,CASE-2025-0124,DiseaseCase,CASE-2025-0124,2025-06-03在江宁区记录一例大豆叶部或根茎异常。现场观察为水渍状角斑，并伴有病斑外缘黄晕，病情评定为轻度。记录时温度27.5℃、相对湿度89%。教学标注诊断为大豆细菌性斑点病。
CASE-2025-0125,CASE-2025-0125,DiseaseCase,CASE-2025-0125,2025-06-13在溧水区记录一例大豆叶部或根茎异常。现场观察为边缘颜色较深、轮廓接近圆形的棕褐斑块，并伴有同心轮纹，并伴有叶片发黄，病情评定为中度。记录时温度27.0℃、相对湿度83%。教学标注诊断为大豆靶斑病。
CASE-2025-0126,CASE-2025-0126,DiseaseCase,CASE-2025-0126,2025-06-08在六合区记录一例大豆叶部或根茎异常。现场观察为黑褐色凹陷斑，并伴有茎部条斑，病情评定为中度。记录时温度26.5℃、相对湿度84%。教学标注诊断为大豆炭疽病。
CASE-2025-0127,CASE-2025-0127,DiseaseCase,CASE-2025-0127,2025-07-18在浦口区记录一例大豆叶部或根茎异常。现场观察为水渍状角斑，并伴有病斑外缘黄晕，病情评定为较重。记录时温度28.0℃、相对湿度92%。教学标注诊断为大豆细菌性斑点病。
CASE-2025-0128,CASE-2025-0128,DiseaseCase,CASE-2025-0128,2025-07-28在高淳区记录一例大豆叶部或根茎异常。现场观察为边缘颜色较深、轮廓接近圆形的棕褐斑块，并伴有同心轮纹，病情评定为轻度。记录时温度27.5℃、相对湿度86%。教学标注诊断为大豆靶斑病。
CASE-2025-0129,CASE-2025-0129,DiseaseCase,CASE-2025-0129,2025-07-10在江宁区记录一例大豆叶部或根茎异常。现场观察为角斑水渍状，并伴有黄绿色晕圈，并伴有叶色变黄，病情评定为中度。记录时温度27.0℃、相对湿度88%。教学标注诊断为大豆细菌性斑点病。
CASE-2025-0130,CASE-2025-0130,DiseaseCase,CASE-2025-0130,2025-07-20在溧水区记录一例大豆叶部或根茎异常。现场观察为棕褐色近圆斑，并伴有同心环纹，病情评定为中度。记录时温度26.5℃、相对湿度82%。教学标注诊断为大豆靶斑病。
CASE-2025-0131,CASE-2025-0131,DiseaseCase,CASE-2025-0131,2025-08-15在六合区记录一例大豆叶部或根茎异常。现场观察为边缘颜色较深、轮廓接近圆形的棕褐斑块，并伴有同心轮纹，病情评定为较重。记录时温度30.2℃、相对湿度89%。教学标注诊断为大豆靶斑病。
CASE-2025-0132,CASE-2025-0132,DiseaseCase,CASE-2025-0132,2025-08-25在浦口区记录一例大豆叶部或根茎异常。现场观察为角斑水渍状，并伴有黄绿色晕圈，病情评定为轻度。记录时温度29.8℃、相对湿度91%。教学标注诊断为大豆细菌性斑点病。
CASE-2025-0133,CASE-2025-0133,DiseaseCase,CASE-2025-0133,2025-08-07在高淳区记录一例大豆叶部或根茎异常。现场观察为棕褐色近圆斑，并伴有同心环纹，并伴有叶片黄化，病情评定为中度。记录时温度29.2℃、相对湿度85%。教学标注诊断为大豆靶斑病。
CASE-2025-0134,CASE-2025-0134,DiseaseCase,CASE-2025-0134,2025-08-17在江宁区记录一例大豆叶部或根茎异常。现场观察为受叶脉限制的角形斑，并伴有黄色晕圈，病情评定为中度。记录时温度28.8℃、相对湿度87%。教学标注诊断为大豆细菌性斑点病。
CASE-2025-0135,CASE-2025-0135,DiseaseCase,CASE-2025-0135,2025-08-27在溧水区记录一例大豆叶部或根茎异常。现场观察为褐色近圆形病斑，并伴有靶纹，病情评定为较重。记录时温度28.2℃、相对湿度81%。教学标注诊断为大豆靶斑病。
CASE-2025-0136,CASE-2025-0136,DiseaseCase,CASE-2025-0136,2025-09-22在六合区记录一例大豆叶部或根茎异常。现场观察为棕褐色近圆斑，并伴有同心环纹，病情评定为轻度。记录时温度23.8℃、相对湿度88%。教学标注诊断为大豆靶斑病。
CASE-2025-0137,CASE-2025-0137,DiseaseCase,CASE-2025-0137,2025-09-04在浦口区记录一例大豆叶部或根茎异常。现场观察为受叶脉限制的角形斑，并伴有黄色晕圈，并伴有叶片发黄，病情评定为中度。记录时温度26.5℃、相对湿度90%。教学标注诊断为大豆细菌性斑点病。
CASE-2025-0138,CASE-2025-0138,DiseaseCase,CASE-2025-0138,2025-09-14在高淳区记录一例大豆叶部或根茎异常。现场观察为褐色近圆形病斑，并伴有靶纹，病情评定为中度。记录时温度26.0℃、相对湿度84%。教学标注诊断为大豆靶斑病。
CASE-2025-0139,CASE-2025-0139,DiseaseCase,CASE-2025-0139,2025-09-24在江宁区记录一例大豆叶部或根茎异常。现场观察为水渍状角斑，并伴有病斑外缘黄晕，病情评定为较重。记录时温度25.5℃、相对湿度86%。教学标注诊断为大豆细菌性斑点病。
CASE-2025-0140,CASE-2025-0140,DiseaseCase,CASE-2025-0140,2025-09-06在溧水区记录一例大豆叶部或根茎异常。现场观察为边缘颜色较深、轮廓接近圆形的棕褐斑块，并伴有同心轮纹，病情评定为轻度。记录时温度25.0℃、相对湿度89%。教学标注诊断为大豆靶斑病。
CASE-2025-0141,CASE-2025-0141,DiseaseCase,CASE-2025-0141,2025-05-01在六合区记录一例大豆叶部或根茎异常。现场观察为灰白中心紫褐边缘，并伴有叶片发黄，病情评定为中度。记录时温度22.5℃、相对湿度84%。教学标注诊断为大豆灰斑病。
CASE-2025-0142,CASE-2025-0142,DiseaseCase,CASE-2025-0142,2025-05-11在浦口区记录一例大豆叶部或根茎异常。现场观察为凹陷坏死斑，并伴有豆荚条形病斑，病情评定为中度。记录时温度22.0℃、相对湿度88%。教学标注诊断为大豆炭疽病。
CASE-2025-0143,CASE-2025-0143,DiseaseCase,CASE-2025-0143,2025-05-21在高淳区记录一例大豆叶部或根茎异常。现场观察为紫褐色斑缘，并伴有叶片黄化，病情评定为较重。记录时温度21.5℃、相对湿度80%。教学标注诊断为大豆灰斑病。
CASE-2025-0144,CASE-2025-0144,DiseaseCase,CASE-2025-0144,2025-05-03在江宁区记录一例大豆叶部或根茎异常。现场观察为黑褐色凹陷斑，并伴有茎部条斑，病情评定为轻度。记录时温度24.2℃、相对湿度84%。教学标注诊断为大豆炭疽病。
CASE-2025-0145,CASE-2025-0145,DiseaseCase,CASE-2025-0145,2025-05-13在溧水区记录一例大豆叶部或根茎异常。现场观察为灰白斑心，并伴有叶色变黄，病情评定为中度。记录时温度23.8℃、相对湿度85%。教学标注诊断为大豆灰斑病。
CASE-2025-0146,CASE-2025-0146,DiseaseCase,CASE-2025-0146,2025-06-08在六合区记录一例大豆叶部或根茎异常。现场观察为紫褐色斑缘，并伴有叶片黄化，病情评定为中度。记录时温度26.2℃、相对湿度83%。教学标注诊断为大豆灰斑病。
CASE-2025-0147,CASE-2025-0147,DiseaseCase,CASE-2025-0147,2025-06-18在浦口区记录一例大豆叶部或根茎异常。现场观察为黑褐色凹陷斑，并伴有茎部条斑，病情评定为较重。记录时温度25.8℃、相对湿度87%。教学标注诊断为大豆炭疽病。
CASE-2025-0148,CASE-2025-0148,DiseaseCase,CASE-2025-0148,2025-06-28在高淳区记录一例大豆叶部或根茎异常。现场观察为灰白斑心，并伴有叶色变黄，病情评定为轻度。记录时温度25.2℃、相对湿度79%。教学标注诊断为大豆灰斑病。
CASE-2025-0149,CASE-2025-0149,DiseaseCase,CASE-2025-0149,2025-06-10在江宁区记录一例大豆叶部或根茎异常。现场观察为黑褐色下陷病斑，并伴有茎荚条状病斑，并伴有叶片发黄，病情评定为中度。记录时温度24.8℃、相对湿度92%。教学标注诊断为大豆炭疽病。
CASE-2025-0150,CASE-2025-0150,DiseaseCase,CASE-2025-0150,2025-06-20在溧水区记录一例大豆叶部或根茎异常。现场观察为灰白中心紫褐边缘，并伴有叶片发黄，病情评定为中度。记录时温度27.5℃、相对湿度84%。教学标注诊断为大豆灰斑病。
CASE-2025-0151,CASE-2025-0151,DiseaseCase,CASE-2025-0151,2025-08-15在六合区记录一例大豆叶部或根茎异常。现场观察为水渍状角斑，并伴有病斑外缘黄晕，病情评定为较重。记录时温度30.0℃、相对湿度89%。教学标注诊断为大豆细菌性斑点病。
CASE-2025-0152,CASE-2025-0152,DiseaseCase,CASE-2025-0152,2025-07-25在浦口区记录一例大豆叶部或根茎异常。现场观察为黑褐色下陷病斑，并伴有茎荚条状病斑，病情评定为轻度。记录时温度28.5℃、相对湿度86%。教学标注诊断为大豆炭疽病。
CASE-2025-0153,CASE-2025-0153,DiseaseCase,CASE-2025-0153,2025-07-07在高淳区记录一例大豆叶部或根茎异常。现场观察为灰白中心紫褐边缘，并伴有叶片发黄，病情评定为中度。记录时温度28.0℃、相对湿度78%。教学标注诊断为大豆灰斑病。
CASE-2025-0154,CASE-2025-0154,DiseaseCase,CASE-2025-0154,2025-07-17在江宁区记录一例大豆叶部或根茎异常。现场观察为凹陷坏死斑，并伴有豆荚条形病斑，病情评定为中度。记录时温度27.5℃、相对湿度91%。教学标注诊断为大豆炭疽病。
CASE-2025-0155,CASE-2025-0155,DiseaseCase,CASE-2025-0155,2025-07-27在溧水区记录一例大豆叶部或根茎异常。现场观察为紫褐色斑缘，并伴有叶片黄化，病情评定为较重。记录时温度27.0℃、相对湿度83%。教学标注诊断为大豆灰斑病。
CASE-2025-0156,CASE-2025-0156,DiseaseCase,CASE-2025-0156,2025-09-22在六合区记录一例大豆叶部或根茎异常。现场观察为角斑水渍状，并伴有黄绿色晕圈，病情评定为轻度。记录时温度23.5℃、相对湿度88%。教学标注诊断为大豆细菌性斑点病。
CASE-2025-0157,CASE-2025-0157,DiseaseCase,CASE-2025-0157,2025-08-04在浦口区记录一例大豆叶部或根茎异常。现场观察为凹陷坏死斑，并伴有豆荚条形病斑，并伴有叶片黄化，病情评定为中度。记录时温度30.2℃、相对湿度85%。教学标注诊断为大豆炭疽病。
CASE-2025-0158,CASE-2025-0158,DiseaseCase,CASE-2025-0158,2025-08-14在高淳区记录一例大豆叶部或根茎异常。现场观察为紫褐色斑缘，并伴有叶片黄化，病情评定为中度。记录时温度29.8℃、相对湿度86%。教学标注诊断为大豆灰斑病。
CASE-2025-0159,CASE-2025-0159,DiseaseCase,CASE-2025-0159,2025-08-24在江宁区记录一例大豆叶部或根茎异常。现场观察为黑褐色凹陷斑，并伴有茎部条斑，病情评定为较重。记录时温度29.2℃、相对湿度90%。教学标注诊断为大豆炭疽病。
CASE-2025-0160,CASE-2025-0160,DiseaseCase,CASE-2025-0160,2025-08-06在溧水区记录一例大豆叶部或根茎异常。现场观察为灰白斑心，并伴有叶色变黄，病情评定为轻度。记录时温度28.8℃、相对湿度82%。教学标注诊断为大豆灰斑病。
CASE-2025-0161,CASE-2025-0161,DiseaseCase,CASE-2025-0161,2025-05-01在六合区记录一例大豆叶部或根茎异常。现场观察为黑褐色下陷病斑，并伴有茎荚条状病斑，并伴有叶片发黄，病情评定为中度。记录时温度22.2℃、相对湿度86%。教学标注诊断为大豆炭疽病。
CASE-2025-0162,CASE-2025-0162,DiseaseCase,CASE-2025-0162,2025-09-11在浦口区记录一例大豆叶部或根茎异常。现场观察为黑褐色凹陷斑，并伴有茎部条斑，病情评定为中度。记录时温度23.8℃、相对湿度84%。教学标注诊断为大豆炭疽病。
CASE-2025-0163,CASE-2025-0163,DiseaseCase,CASE-2025-0163,2025-09-21在高淳区记录一例大豆叶部或根茎异常。现场观察为灰白斑心，并伴有叶色变黄，病情评定为较重。记录时温度26.5℃、相对湿度85%。教学标注诊断为大豆灰斑病。
CASE-2025-0164,CASE-2025-0164,DiseaseCase,CASE-2025-0164,2025-09-03在江宁区记录一例大豆叶部或根茎异常。现场观察为黑褐色下陷病斑，并伴有茎荚条状病斑，病情评定为轻度。记录时温度26.0℃、相对湿度89%。教学标注诊断为大豆炭疽病。
CASE-2025-0165,CASE-2025-0165,DiseaseCase,CASE-2025-0165,2025-09-13在溧水区记录一例大豆叶部或根茎异常。现场观察为灰白中心紫褐边缘，并伴有叶片发黄，病情评定为中度。记录时温度25.5℃、相对湿度81%。教学标注诊断为大豆灰斑病。
CASE-2025-0166,CASE-2025-0166,DiseaseCase,CASE-2025-0166,2025-06-08在六合区记录一例大豆叶部或根茎异常。现场观察为凹陷坏死斑，并伴有豆荚条形病斑，病情评定为中度。记录时温度26.0℃、相对湿度85%。教学标注诊断为大豆炭疽病。
CASE-2025-0167,CASE-2025-0167,DiseaseCase,CASE-2025-0167,2025-05-18在浦口区记录一例大豆叶部或根茎异常。现场观察为边缘颜色较深、轮廓接近圆形的棕褐斑块，并伴有病斑边缘深褐，病情评定为较重。记录时温度22.5℃、相对湿度90%。教学标注诊断为大豆褐斑病。
CASE-2025-0168,CASE-2025-0168,DiseaseCase,CASE-2025-0168,2025-05-28在高淳区记录一例大豆叶部或根茎异常。现场观察为叶背褐色小疱，并伴有粉末状物，病情评定为轻度。记录时温度22.0℃、相对湿度89%。教学标注诊断为大豆锈病。
CASE-2025-0169,CASE-2025-0169,DiseaseCase,CASE-2025-0169,2025-05-10在江宁区记录一例大豆叶部或根茎异常。现场观察为棕褐色近圆斑，并伴有深褐色边界，并伴有叶片黄化，病情评定为中度。记录时温度21.5℃、相对湿度86%。教学标注诊断为大豆褐斑病。
CASE-2025-0170,CASE-2025-0170,DiseaseCase,CASE-2025-0170,2025-05-20在溧水区记录一例大豆叶部或根茎异常。现场观察为叶背小疱斑，并伴有粉末状孢子，病情评定为中度。记录时温度24.2℃、相对湿度85%。教学标注诊断为大豆锈病。
CASE-2025-0171,CASE-2025-0171,DiseaseCase,CASE-2025-0171,2025-08-15在六合区记录一例大豆叶部或根茎异常。现场观察为褐色近圆形病斑，并伴有靶纹，病情评定为较重。记录时温度29.8℃、相对湿度81%。教学标注诊断为大豆靶斑病。
CASE-2025-0172,CASE-2025-0172,DiseaseCase,CASE-2025-0172,2025-06-25在浦口区记录一例大豆叶部或根茎异常。现场观察为棕褐色近圆斑，并伴有深褐色边界，病情评定为轻度。记录时温度26.2℃、相对湿度89%。教学标注诊断为大豆褐斑病。
CASE-2025-0173,CASE-2025-0173,DiseaseCase,CASE-2025-0173,2025-06-07在高淳区记录一例大豆叶部或根茎异常。现场观察为叶背小疱斑，并伴有粉末状孢子，并伴有叶片发黄，病情评定为中度。记录时温度25.8℃、相对湿度88%。教学标注诊断为大豆锈病。
CASE-2025-0174,CASE-2025-0174,DiseaseCase,CASE-2025-0174,2025-06-17在江宁区记录一例大豆叶部或根茎异常。现场观察为褐色近圆形病斑，并伴有病斑边缘颜色较深，病情评定为中度。记录时温度25.2℃、相对湿度85%。教学标注诊断为大豆褐斑病。
CASE-2025-0175,CASE-2025-0175,DiseaseCase,CASE-2025-0175,2025-06-27在溧水区记录一例大豆叶部或根茎异常。现场观察为褐色孢子堆，并伴有孢子粉，病情评定为较重。记录时温度24.8℃、相对湿度84%。教学标注诊断为大豆锈病。
CASE-2025-0176,CASE-2025-0176,DiseaseCase,CASE-2025-0176,2025-09-22在六合区记录一例大豆叶部或根茎异常。现场观察为边缘颜色较深、轮廓接近圆形的棕褐斑块，并伴有同心轮纹，病情评定为轻度。记录时温度26.5℃、相对湿度89%。教学标注诊断为大豆靶斑病。
CASE-2025-0177,CASE-2025-0177,DiseaseCase,CASE-2025-0177,2025-07-04在浦口区记录一例大豆叶部或根茎异常。现场观察为褐色近圆形病斑，并伴有病斑边缘颜色较深，并伴有叶色变黄，病情评定为中度。记录时温度29.0℃、相对湿度88%。教学标注诊断为大豆褐斑病。
CASE-2025-0178,CASE-2025-0178,DiseaseCase,CASE-2025-0178,2025-07-14在高淳区记录一例大豆叶部或根茎异常。现场观察为褐色孢子堆，并伴有孢子粉，病情评定为中度。记录时温度28.5℃、相对湿度87%。教学标注诊断为大豆锈病。
CASE-2025-0179,CASE-2025-0179,DiseaseCase,CASE-2025-0179,2025-07-24在江宁区记录一例大豆叶部或根茎异常。现场观察为边缘颜色较深、轮廓接近圆形的棕褐斑块，并伴有病斑边缘深褐，病情评定为较重。记录时温度28.0℃、相对湿度84%。教学标注诊断为大豆褐斑病。
CASE-2025-0180,CASE-2025-0180,DiseaseCase,CASE-2025-0180,2025-07-06在溧水区记录一例大豆叶部或根茎异常。现场观察为叶背褐色小疱，并伴有粉末状物，病情评定为轻度。记录时温度27.5℃、相对湿度83%。教学标注诊断为大豆锈病。
CASE-2025-0181,CASE-2025-0181,DiseaseCase,CASE-2025-0181,2025-05-01在六合区记录一例大豆叶部或根茎异常。现场观察为灰白斑心，并伴有叶色变黄，病情评定为中度。记录时温度22.0℃、相对湿度85%。教学标注诊断为大豆灰斑病。
CASE-2025-0182,CASE-2025-0182,DiseaseCase,CASE-2025-0182,2025-08-11在浦口区记录一例大豆叶部或根茎异常。现场观察为边缘颜色较深、轮廓接近圆形的棕褐斑块，并伴有病斑边缘深褐，病情评定为中度。记录时温度27.5℃、相对湿度87%。教学标注诊断为大豆褐斑病。
CASE-2025-0183,CASE-2025-0183,DiseaseCase,CASE-2025-0183,2025-08-21在高淳区记录一例大豆叶部或根茎异常。现场观察为叶背褐色小疱，并伴有粉末状物，病情评定为较重。记录时温度30.2℃、相对湿度86%。教学标注诊断为大豆锈病。
CASE-2025-0184,CASE-2025-0184,DiseaseCase,CASE-2025-0184,2025-08-03在江宁区记录一例大豆叶部或根茎异常。现场观察为棕褐色近圆斑，并伴有深褐色边界，病情评定为轻度。记录时温度29.8℃、相对湿度83%。教学标注诊断为大豆褐斑病。
CASE-2025-0185,CASE-2025-0185,DiseaseCase,CASE-2025-0185,2025-08-13在溧水区记录一例大豆叶部或根茎异常。现场观察为叶背小疱斑，并伴有粉末状孢子，并伴有叶片发黄，病情评定为中度。记录时温度29.2℃、相对湿度91%。教学标注诊断为大豆锈病。
CASE-2025-0186,CASE-2025-0186,DiseaseCase,CASE-2025-0186,2025-06-08在六合区记录一例大豆叶部或根茎异常。现场观察为灰白中心紫褐边缘，并伴有叶片发黄，病情评定为中度。记录时温度25.8℃、相对湿度84%。教学标注诊断为大豆灰斑病。
CASE-2025-0187,CASE-2025-0187,DiseaseCase,CASE-2025-0187,2025-09-18在浦口区记录一例大豆叶部或根茎异常。现场观察为棕褐色近圆斑，并伴有深褐色边界，病情评定为较重。记录时温度24.2℃、相对湿度86%。教学标注诊断为大豆褐斑病。
